Remembrances	Remembrances	n2	Remembrances	remembrance	0
plumme	plumme	n1	plum	plum	0
called	called	vvd	called	call	0
the	the	dt	the	the	0
Perdigwena	Perdigwena	np1	Perdigwena	Perdigwena	0
,	,	,	,	,	0
and	and	cc	and	and	0
two	two	crd	two	two	0
kindes	kindes	n2	kinds	kind	0
more	more	av-dc	more	more	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Cromwell	Cromwell	np1	Cromwell	Cromwell	0
after	after	p-acp	after	after	0
his	his	po31	his	his	0
travell	travell	n1	travel	travel	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Abricot	Abricot	np1	Abricot	Abricot	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
French	French	jp	French	french	0
Priest	Priest	n1	Priest	priest	0
one	one	crd	one	one	0
Wolfe	Wolfe	n1	Wolf	wolf	0
Gardiner	Gardiner	n1	Gardener	gardener	0
to	to	p-acp	to	to	0
king	king	n1	king	king	0
Henry	Henry	np1	Henry	Henry	0
the	the	dt	the	the	0
eight	eight	crd	eight	eight	0
:	:	:	:	:	0
and	and	cc	and	and	0
now	now	av	now	now	0
within	within	p-acp	within	within	0
these	these	d	these	these	0
foure	foure	crd	foure	four	0
yeeres	yeeres	n2	years	year	0
there	there	pc-acp	there	there	0
have	have	vhi	have	have	0
bene	bene	vbn	be	be	0
brought	brought	vvn	brought	bring	0
into	into	p-acp	into	into	0
England	England	np1	England	England	0
from	from	p-acp	from	from	0
Vienna	Vienna	np1	Vienna	Vienna	0
in	in	p-acp	in	in	0
Austria	Austria	np1	Austria	Austria	0
divers	divers	j	diverse	diverse	0
kinds	kinds	n2	kinds	kind	0
of	of	pp-f	of	of	0
flowers	flowers	n2	flowers	flower	0
called	called	vvn	called	call	0
Tulipas	Tulipas	np1	Tulipas	Tulipas	0
,	,	,	,	,	0
and	and	cc	and	and	0
those	those	d	those	those	0
and	and	cc	and	and	0
other	other	n-jn	other	other	0
procured	procured	vvn	procured	procure	0
thither	thither	av	thither	thither	0
a	a	dt	a	a	0
little	little	j	little	little	0
before	before	c-acp	before	before	0
from	from	p-acp	from	from	0
Constantinople	Constantinople	np1	Constantinople	Constantinople	0
by	by	p-acp	by	by	0
an	an	dt	and	a	0
excellent	excellent	j	excellent	excellent	0
man	man	n1	man	man	0
called	called	vvn	called	call	0
M.	M.	n1	M.	m.	0
Carolus	Carolus	np1	Carolus	Carolus	0
Clusius	Clusius	np1	Clusius	Clusius	0
.	.	.	.	.	1
And	And	cc	And	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
sayd	sayd	vvn	said	say	0
that	that	cst	that	that	0
since	since	c-acp	since	since	0
we	we	pns12	we	we	0
traded	traded	vvn	traded	trade	0
to	to	p-acp	to	to	0
Zante	Zante	np1	Zante	Zante	0
v	v	crd	v	five	0
241	241	crd	241	241	0
Q	Q	ng1	Q	queen	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
that	that	cst	that	that	0
the	the	dt	the	the	0
plant	plant	n1	plant	plant	0
that	that	cst	that	that	0
beareth	beareth	vvz	bears	bear	0
the	the	dt	the	the	0
Coren	Coren	np1	Coren	Coren	0
is	is	vbz	is	be	0
also	also	av	also	also	0
brought	brought	vvn	brought	bring	0
into	into	p-acp	into	into	0
this	this	d	this	this	0
realme	realme	n1	realm	realm	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
;	;	;	;	;	0
and	and	cc	and	and	0
although	although	cs	although	although	0
it	it	pn31	it	it	0
bring	bring	vvb	bring	bring	0
not	not	xx	not	not	0
fruit	fruit	n1	fruit	fruit	0
to	to	p-acp	to	to	0
perfection	perfection	n1	perfection	perfection	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
serve	serve	vvi	serve	serve	0
for	for	p-acp	for	for	0
pleasure	pleasure	n1	pleasure	pleasure	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
some	some	d	some	some	0
use	use	n1	use	use	0
,	,	,	,	,	0
like	like	av-j	like	like	0
as	as	c-acp	as	as	0
our	our	po12	our	our	0
vines	vines	n2	vines	vine	0
doe	doe	vdb	do	do	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
cannot	cannot	vmbx	cannot	can	0
well	well	av	well	well	0
spare	spare	vvi	spare	spare	0
,	,	,	,	,	0
although	although	cs	although	although	0
the	the	dt	the	the	0
climat	climat	n1	climate	climate	0
so	so	av	so	so	0
colde	colde	j-jn	cold	cold	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
permit	permit	vvi	permit	permit	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
good	good	j	good	good	0
wines	wines	n2	wines	wine	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
And	And	cc	And	and	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
have	have	vhb	have	have	0
bene	bene	vbn	be	be	0
brought	brought	vvn	brought	bring	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
degenerated	degenerated	vvn	degenerated	degenerate	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
colde	colde	j-jn	cold	cold	0
climat	climat	n1	climate	climate	0
,	,	,	,	,	0
some	some	d	some	some	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
brought	brought	vvn	brought	bring	0
in	in	p-acp	in	in	0
have	have	vhb	have	have	0
by	by	p-acp	by	by	0
negligence	negligence	n1	negligence	negligence	0
bene	bene	vbn	be	be	0
lost	lost	vvn	lost	lose	0
.	.	.	.	.	1
The	The	dt	The	the	0
Archbishop	Archbishop	n1	Archbishop	archbishop	0
of	of	pp-f	of	of	0
Canter-burie	Canter-burie	j	Canterbury	canterbury	0
Edmund	Edmund	np1	Edmund	Edmund	0
Grindall	Grindall	np1	Grindall	Grindall	0
,	,	,	,	,	0
after	after	c-acp	after	after	0
he	he	pns31	he	he	0
returned	returned	vvd	returned	return	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Germany	Germany	np1	Germany	Germany	0
,	,	,	,	,	0
brought	brought	vvn	brought	bring	0
into	into	p-acp	into	into	0
this	this	d	this	this	0
realme	realme	n1	realm	realm	0
the	the	dt	the	the	0
plant	plant	n1	plant	plant	0
of	of	pp-f	of	of	0
Tamariske	Tamariske	np1	Tamariske	Tamariske	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
,	,	,	,	,	0
and	and	cc	and	and	0
this	this	d	this	this	0
plant	plant	n1	plant	plant	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
so	so	av	so	so	0
increased	increased	vvn	increased	increase	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
here	here	av	here	here	0
thousands	thousands	crd	thousands	thousand	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
;	;	;	;	;	0
and	and	cc	and	and	0
many	many	d	many	many	0
people	people	n1	people	people	0
have	have	vhb	have	have	0
received	received	vvn	received	receive	0
great	great	j	great	great	0
health	health	n1	health	health	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
plant	plant	n1	plant	plant	0
:	:	:	:	:	0
and	and	cc	and	and	0
if	if	cs	if	if	0
of	of	pp-f	of	of	0
things	things	n2	things	thing	0
brought	brought	vvn	brought	bring	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
care	care	n1	care	care	0
were	were	vbdr	were	be	0
had	had	vhn	had	have	0
,	,	,	,	,	0
then	then	av	then	then	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
the	the	dt	the	the	0
first	first	ord	first	first	0
labour	labour	n1	labour	labour	0
be	be	vbi	be	be	0
lost	lost	vvn	lost	lose	0
.	.	.	.	.	1
The	The	dt	The	the	0
seed	seed	n1	seed	seed	0
of	of	pp-f	of	of	0
Tabacco	Tabacco	n1	Tobacco	tobacco	0
hath	hath	vhz	hath	have	0
bene	bene	vbn	be	be	0
brought	brought	vvn	brought	bring	0
hither	hither	av	hither	hither	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
West	West	n1	West	west	0
Indies	Indies	np1	Indies	Indies	0
,	,	,	,	,	0
it	it	pn31	it	it	0
groweth	groweth	vvz	grows	grow	0
heere	heere	av	here	here	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
herbe	herbe	n1	herb	herb	0
many	many	av-d	many	many	0
have	have	vhb	have	have	0
bene	bene	vbn	be	be	0
eased	eased	vvn	eased	ease	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
reumes	reumes	n2	reumes	reume	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
Each	Each	d	Each	each	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
great	great	j	great	great	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
things	things	n2	things	thing	0
were	were	vbdr	were	be	0
woorthy	woorthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
journey	journey	n1	journey	journey	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
into	into	p-acp	into	into	0
Spaine	Spaine	np1	Spaine	Spain	0
,	,	,	,	,	0
Italy	Italy	np1	Italy	Italy	0
,	,	,	,	,	0
Barbarie	Barbarie	np1	Barbarie	Barbary	0
,	,	,	,	,	0
Egypt	Egypt	np1	Egypt	Egypt	0
,	,	,	,	,	0
Zante	Zante	np1	Zante	Zante	0
,	,	,	,	,	0
Constantinople	Constantinople	np1	Constantinople	Constantinople	0
,	,	,	,	,	0
the	the	dt	the	the	0
West	West	n1	West	west	0
Indies	Indies	np1	Indies	Indies	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
divers	divers	j	diverse	diverse	0
other	other	j-jn	other	other	0
places	places	n2	places	place	0
neerer	neerer	jc	nearer	near	0
and	and	cc	and	and	0
further	further	av-jc	further	further	0
ofF	ofF	p-acp	ofF	off	0
then	then	av	then	then	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
forasmuch	forasmuch	av	forasmuch	forasmuch	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
able	able	j	able	able	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
the	the	dt	the	the	0
rich	rich	j	rich	rich	0
setled	setled	j-vvn	settled	settle	0
at	at	p-acp	at	at	0
home	home	n1-an	home	home	0
in	in	p-acp	in	in	0
quiet	quiet	j-jn	quiet	quiet	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
,	,	,	,	,	0
therefore	therefore	av	therefore	therefore	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
sute	sute	n1	suit	suit	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
repaire	repaire	vvi	repair	repair	0
to	to	p-acp	to	to	0
forren	forren	j	foreign	foreign	0
kingdomes	kingdomes	n2	kingdoms	kingdom	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
other	other	j-jn	other	other	0
businesses	businesses	n2	businesses	business	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
some	some	d	some	some	0
care	care	n1	care	care	0
heerein	heerein	av	herein	herein	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
before	before	p-acp	before	before	0
their	their	po32	their	their	0
eyes	eyes	n2	eyes	eye	0
the	the	dt	the	the	0
examples	examples	n2	examples	example	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
good	good	j	good	good	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
endevour	endevour	vvi	endeavour	endeavour	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
parts	parts	n2	parts	part	0
the	the	dt	the	the	0
like	like	j	like	like	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
their	their	po32	their	their	0
speciali	speciali	fw-la	speciali	speciali	0
businesses	businesses	n2	businesses	business	0
may	may	vmb	may	may	0
permit	permit	vvi	permit	permit	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
giving	giving	vvg	giving	give	0
you	you	pn22	you	you	0
occasion	occasion	n1	occasion	occasion	0
by	by	p-acp	by	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
little	little	j	little	little	0
remembrance	remembrance	n1	remembrance	remembrance	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
a	a	dt	a	a	0
desire	desire	n1	desire	desire	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
your	your	po22	your	your	0
countrey	countrey	n1	country	country	0
good	good	j	good	good	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
,	,	,	,	,	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
any	any	d	any	any	0
inclination	inclination	n1	inclination	inclination	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
good	good	j	good	good	0
,	,	,	,	,	0
do	do	vdb	do	do	0
more	more	av-dc	more	more	0
good	good	j	good	good	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
starve	starve	vvi	starve	starve	0
for	for	p-acp	for	for	0
reliefe	reliefe	n1	relief	relief	0
,	,	,	,	,	0
then	then	av	then	then	0
ever	ever	av	ever	ever	0
any	any	d	any	any	0
subject	subject	n-jn	subject	subject	0
did	did	vdd	did	do	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
realme	realme	n1	realm	realm	0
by	by	p-acp	by	by	0
building	building	n1	building	building	0
of	of	pp-f	of	of	0
Almeshouses	Almeshouses	n2	Almshouses	almshouse	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
giving	giving	vvg	giving	give	0
of	of	pp-f	of	of	0
lands	lands	n2	lands	land	0
and	and	cc	and	and	0
goods	goods	n2-j	goods	good	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
reliefe	reliefe	n1	relief	relief	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
may	may	vmb	may	may	0
you	you	pn22	you	you	0
helpe	helpe	vvi	help	help	0
to	to	pc-acp	to	to	0
drive	drive	vvi	drive	drive	0
idlenesse	idlenesse	n1	idleness	idleness	0
the	the	dt	the	the	0
mother	mother	n1	mother	mother	0
of	of	pp-f	of	of	0
most	most	ds	most	most	0
mischiefs	mischiefs	n2	mischiefs	mischief	0
out	out	av	out	out	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
242	242	crd	242	242	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
WILLIAM	WILLIAM	np1	WILLIAM	William	0
HAREBORNE’S	HAREBORNE’S	npg1	HAREBORNE’S	HAREBORNE’S	0
AMBASSAGE	AMBASSAGE	n1	AMBASSAGE	ambassage	0
a.d.	a.d.	n1	a.d.	a.d.	0
.	.	.	.	.	1
1583	1583	crd	1583	1583	0
-	-	-	-	-	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
realme	realme	n1	realm	realm	0
,	,	,	,	,	0
and	and	cc	and	and	0
winne	winne	vvi	win	win	0
you	you	pn22	you	you	0
perpetuali	perpetuali	fw-la	perpetuali	perpetuali	0
fame	fame	n1	fame	fame	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
prayer	prayer	n1	prayer	prayer	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
woorth	woorth	j	worth	worth	0
then	then	cs	then	than	0
all	all	d	all	all	0
the	the	dt	the	the	0
golde	golde	n1	gold	gold	0
of	of	pp-f	of	of	0
Peru	Peru	np1	Peru	Peru	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
West	West	n1	West	west	0
Indies	Indies	np2	Indies	Indies	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
.	.	.	.	.	1
