Laudonnieres	Laudonnieres	np1	Laudonnieres	Laudonnieres	0
discovered	discovered	vvd	discovered	discover	0
the	the	pno32	thee	they	0
The	The	dt	The	the	0
discovery	discovery	n1	discovery	discovery	0
entrance	entrance	n1	entrance	entrance	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
lake	lake	n1	lake	lake	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
one	one	crd	one	one	0
side	side	n1	side	side	0
whereof	whereof	c-crq	whereof	whereof	0
no	no	dx	no	no	0
land	land	n1	land	land	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
seene	seene	vvn	seen	see	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
report	report	n1	report	report	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Indians	Indians	np1	Indians	Indians	0
,	,	,	,	,	0
ride	ride	vvb	ride	ride	0
°whererf6	°whererf6	n1	°whererf6	°whererf6	0
which	which	r-crq	which	which	0
had	had	vhd	had	have	0
oftentimes	oftentimes	av	oftentimes	oftentimes	0
climed	climed	vvd	climbed	climb	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
highest	highest	js	highest	high	0
trees	trees	n2	trees	tree	0
in	in	p-acp	in	in	0
no	no	dx	no	no	0
land	land	n1	land	land	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
countrey	countrey	n1	country	country	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
land	land	n1	land	land	0
,	,	,	,	,	0
and	and	cc	and	and	0
notwithstanding	notwithstanding	a-acp	notwithstanding	notwithstanding	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
seene	seene	vvn	seen	see	0
.	.	.	.	.	0
discerne	discerne	vvb	discern	discern	0
any	any	d	any	any	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
that	that	cst	that	that	0
my	my	po11	my	my	0
men	men	n2	men	man	0
went	went	vvd	went	go	0
no	no	av-dx	no	no	0
further	further	av-jc	further	further	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
returned	returned	vvd	returned	return	0
backe	backe	av	back	back	0
;	;	;	;	;	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
comming	comming	vvg	coming	come	0
home	home	av-an	home	home	0
The	The	dt	The	the	0
Isle	Isle	n1	Isle	isle	0
of	of	pp-f	of	of	0
went	went	vvd	went	go	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
Island	Island	n1	Island	island	0
of	of	pp-f	of	of	0
Edelano	Edelano	np1	Edelano	Edelano	0
situated	situated	vvn	situated	situate	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
Edelano	Edelano	np1	Edelano	Edelano	0
.	.	.	.	.	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
river	river	n1	river	river	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
faire	faire	j	fair	fair	0
a	a	dt	a	a	0
place	place	n1	place	place	0
as	as	c-acp	as	as	0
any	any	d	any	any	0
that	that	cst	that	that	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
seene	seene	vvn	seen	see	0
thorow	thorow	p-acp	thorough	through	0
the	the	dt	the	the	0
world	world	n1	world	world	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
space	space	n1	space	space	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
three	three	crd	three	three	0
leagues	leagues	n2	leagues	league	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
conteine	conteine	vvi	contain	contain	0
in	in	p-acp	in	in	0
length	length	n1	length	length	0
and	and	cc	and	and	0
bredth	bredth	n1	breadth	breadth	0
,	,	,	,	,	0
a	a	dt	a	a	0
man	man	n1	man	man	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
an	an	dt	and	a	0
exceeding	exceeding	j-vvg	exceeding	exceed	0
rich	rich	j	rich	rich	0
countrey	countrey	n1	country	country	0
,	,	,	,	,	0
and	and	cc	and	and	0
marvellously	marvellously	av-j	marvellously	marvellous	0
peopled	peopled	vvn	peopled	people	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
the	the	dt	the	the	0
comming	comming	n-vvg	coming	come	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
village	village	n1	village	village	0
of	of	pp-f	of	of	0
Edelano	Edelano	np1	Edelano	Edelano	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
rivers	rivers	ng1	rivers	river	0
side	side	n1	side	side	0
a	a	dt	a	a	0
man	man	n1	man	man	0
must	must	vmb	must	must	0
passe	passe	vvi	pass	pass	0
thorow	thorow	p-acp	thorough	through	0
an	an	dt	and	a	0
alley	alley	n1	alley	alley	0
about	about	p-acp	about	about	0
three	three	crd	three	three	0
hundred	hundred	crd	hundred	hundred	0
paces	paces	n2	paces	pace	0
long	long	j	long	long	0
and	and	cc	and	and	0
fifty	fifty	crd	fifty	fifty	0
paces	paces	n2	paces	pace	0
broad	broad	j	broad	broad	0
:	:	:	:	:	0
on	on	p-acp	on	on	0
both	both	d	both	both	0
sides	sides	n2	sides	side	0
wherof	wherof	c-crq	whereof	whereof	0
great	great	j	great	great	0
tres	tres	fw-la	tres	tres	0
are	are	vbr	are	be	0
planted	planted	vvd	planted	plant	0
,	,	,	,	,	0
the	the	dt	the	the	0
boughes	boughes	n2	boughs	bough	0
An	An	dt	And	a	0
excellent	excellent	j	excellent	excellent	0
whereof	whereof	c-crq	whereof	whereof	0
are	are	vbr	are	be	0
tied	tied	vvn	tied	tie	0
together	together	av	together	together	0
like	like	av-j	like	like	0
an	an	dt	and	a	0
arch	arch	n1	arch	arch	0
,	,	,	,	,	0
and	and	cc	and	and	0
meet	meet	vvi	meet	meet	0
together	together	av	together	together	0
worke	worke	n1	work	work	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
artificially	artificially	av-j	artificially	artificial	0
that	that	cst	that	that	0
a	a	dt	a	a	0
man	man	n1	man	man	0
would	would	vmd	would	will	0
thinke	thinke	vvi	think	think	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
an	an	dt	and	a	0
arbour	arbour	n1	arbour	arbour	0
nature	nature	n1	nature	nature	0
.	.	.	.	.	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
faire	faire	j	fair	fair	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
any	any	d	any	any	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
christendome	christendome	np1	christendome	Christendom	0
,	,	,	,	,	0
although	although	cs	although	although	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
altogether	altogether	av	altogether	altogether	0
natural	natural	j	natural	natural	0
.	.	.	.	.	1
Our	Our	po12	Our	our	0
men	men	n2	men	man	0
departing	departing	vvg	departing	depart	0
Patica	Patica	n1	Patica	patica	0
'	'	'	'	'	0
.	.	.	.	.	0
from	from	p-acp	from	from	0
this	this	d	this	this	0
P^ace	P^ace	n1	P^ace	p^ace	0
rowed	rowed	vvd	rowed	row	0
to	to	pc-acp	to	to	0
Eneguape	Eneguape	vvi	Eneguape	eneguape	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
Chilily	Chilily	av-j	Chilily	chily	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
Coya	Coya	np1	Coya	Coya	0
.	.	.	.	.	0
thence	thence	av	thence	thence	0
to	to	p-acp	to	to	0
Patica	Patica	n1	Patica	patica	0
,	,	,	,	,	0
&	&	cc	&	and	0
lastly	lastly	ord	lastly	last	0
they	they	pns32	they	they	0
came	came	vvd	came	come	0
unto	unto	p-acp	unto	unto	0
Coya	Coya	np1	Coya	Coya	0
:	:	:	:	:	0
where	where	c-crq	where	where	0
leaving	leaving	vvg	leaving	leave	0
their	their	po32	their	their	0
barks	barks	n2	barks	bark	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
litle	litle	j	little	little	0
creeke	creeke	n1	creek	creek	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
river	river	n1	river	river	0
with	with	p-acp	with	with	0
men	men	n2	men	man	0
to	to	pc-acp	to	to	0
guard	guard	vvi	guard	guard	0
them	them	pno32	them	they	0
,	,	,	,	,	0
they	they	pns32	they	they	0
went	went	vvd	went	go	0
to	to	pc-acp	to	to	0
visit	visit	vvi	visit	visit	0
Utina	Utina	fw-la	Utina	utina	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
received	received	vvd	received	receive	0
them	them	pno32	them	they	0
very	very	av	very	very	0
courteously	courteously	av-j	courteously	courteous	0
:	:	:	:	:	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
departed	departed	vvd	departed	depart	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
house	house	n1	house	house	0
,	,	,	,	,	0
he	he	pns31	he	he	0
intreated	intreated	vvd	entreated	entreat	0
them	them	pno32	them	they	0
so	so	av	so	so	0
earnestly	earnestly	av-j	earnestly	earnest	0
,	,	,	,	,	0
that	that	cst	that	that	0
sixe	sixe	crd	sixe	six	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
men	men	n2	men	man	0
remained	remained	vvd	remained	remain	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
;	;	;	;	;	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
number	number	n1	number	number	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
one	one	crd	one	one	0
gentleman	gentleman	n1	gentleman	gentleman	0
,	,	,	,	,	0
named	named	vvd	nam	name	0
Groutaid	Groutaid	j	Groutaid	groutaid	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
after	after	c-acp	after	after	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
abode	abode	n1	abided	abode	0
there	there	a-acp	there	there	0
about	about	p-acp	about	about	0
two	two	crd	two	two	0
moneths	moneths	n2	months	month	0
,	,	,	,	,	0
and	and	cc	and	and	0
taken	taken	vvn	taken	take	0
great	great	j	great	great	0
paines	paines	n2	pains	pain	0
to	to	pc-acp	to	to	0
discover	discover	vvi	discover	discover	0
the	the	dt	the	the	0
countrey	countrey	n1	country	country	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
another	another	n-jn	another	another	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
left	left	vvn	left	leave	0
a	a	dt	a	a	0
great	great	j	great	great	0
while	while	n1	while	while	0
there	there	a-acp	there	there	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
intent	intent	n1	intent	intent	0
,	,	,	,	,	0
came	came	vvd	came	come	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
fort	fort	n1	fort	fort	0
,	,	,	,	,	0
and	and	cc	and	and	0
tolde	tolde	vvd	told	tell	0
me	me	pno11	me	i	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
never	never	av-x	never	never	0
saw	saw	vvd	saw	see	0
a	a	dt	a	a	0
fairer	fairer	jc	fairer	fair	0
countrey	countrey	n1	country	country	0
.	.	.	.	.	1
Among	Among	p-acp	Among	among	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
,	,	,	,	,	0
he	he	pns31	he	he	0
reported	reported	vvd	reported	report	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
seene	seene	vvn	seen	see	0
a	a	dt	a	a	0
place	place	n1	place	place	0
named	named	vvn	nam	name	0
Hostaqua	Hostaqua	np1	Hostaqua	Hostaqua	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
king	king	n1	king	king	0
thereof	thereof	av	thereof	thereof	0
was	was	vbds	was	be	0
so	so	av	so	so	0
mighty	mighty	j	mighty	mighty	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
three	three	crd	three	three	0
or	or	cc	or	or	0
foure	foure	crd	foure	four	0
thousand	thousand	crd	thousand	thousand	0
Savages	Savages	n2-jn	Savages	savage	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
field	field	n1	field	field	0
;	;	;	;	;	0
with	with	p-acp	with	with	0
whom	whom	ro-crq	whom	who	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
joyne	joyne	vvi	join	join	0
and	and	cc	and	and	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
league	league	n1	league	league	0
,	,	,	,	,	0
we	we	pns12	we	we	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
reduce	reduce	vvi	reduce	reduce	0
all	all	d	all	all	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
unto	unto	p-acp	unto	unto	0
our	our	po12	our	our	0
obedience	obedience	n1	obedience	obedience	0
:	:	:	:	:	0
besides	besides	a-acp	beside	beside	0
that	that	cst	that	that	0
this	this	d	this	this	0
king	king	n1	king	king	0
knew	knew	vvd	knew	know	0
the	the	dt	the	the	0
passages	passages	n2	passages	passage	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
mountaine	mountaine	n1	mountain	mountain	0
of	of	pp-f	of	of	0
Apalatci	Apalatci	np1	Apalatci	Apalatci	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
French	French	jp	French	french	0
men	men	n2	men	man	0
desired	desired	vvd	desired	desire	0
so	so	av	so	so	0
greatly	greatly	av-j	greatly	great	0
to	to	pc-acp	to	to	0
atteine	atteine	vvi	attain	attain	0
unto	unto	p-acp	unto	unto	0
,	,	,	,	,	0
and	and	cc	and	and	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
enemy	enemy	n1	enemy	enemy	0
of	of	pp-f	of	of	0
Hostaqua	Hostaqua	np1	Hostaqua	Hostaqua	0
made	made	vvd	made	make	0
his	his	po31	his	his	0
abode	abode	n1	abided	abode	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
easie	easie	j	easy	easy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
subdued	subdued	vvn	subdued	subdue	0
,	,	,	,	,	0
if	if	cs	if	if	0
so	so	av	so	so	0
be	be	vbb	be	be	0
wee	wee	pns12	we	we	0
would	would	vmd	would	will	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
league	league	n1	league	league	0
together	together	av	together	together	0
.	.	.	.	.	1
This	This	d	This	this	0
king	king	n1	king	king	0
sent	sent	vvd	sent	send	0
me	me	pno11	me	i	0
a	a	dt	a	a	0
plate	plate	n1	plate	plate	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
minerail	minerail	j	minerail	minerail	0
that	that	cst	that	that	0
came	came	vvd	came	come	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
mountaine	mountaine	n1	mountain	mountain	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
foote	foote	n1	foot	foot	0
whereof	whereof	c-crq	whereof	whereof	0
there	there	pc-acp	there	there	0
runneth	runneth	vvz	runneth	run	0
a	a	dt	a	a	0
streame	streame	n1	stream	stream	0
of	of	pp-f	of	of	0
golde	golde	n1	gold	gold	0
or	or	cc	or	or	0
copper	copper	n1	copper	copper	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Savages	Savages	n2-jn	Savages	savage	0
thinke	thinke	vvb	think	think	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
dig	dig	vvb	dig	dig	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
sand	sand	n1	sand	sand	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
hollow	hollow	j-jn	hollow	hollow	0
and	and	cc	and	and	0
drie	drie	j	dry	dry	0
cane	cane	n1	cane	cane	0
of	of	pp-f	of	of	0
reed	reed	n1	reed	reed	0
untill	untill	c-acp	until	until	0
the	the	dt	the	the	0
cane	cane	n1	cane	cane	0
be	be	vbb	be	be	0
full	full	j	full	full	0
;	;	;	;	;	0
afterward	afterward	av	afterwards	afterward	0
they	they	pns32	they	they	0
shake	shake	vvb	shake	shake	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
finde	finde	vvb	find	find	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
many	many	d	many	many	0
small	small	j	small	small	0
graines	graines	n2	grains	grain	0
of	of	pp-f	of	of	0
copper	copper	n1	copper	copper	0
and	and	cc	and	and	0
silver	silver	n1	silver	silver	0
among	among	p-acp	among	among	0
this	this	d	this	this	0
sand	sand	n1	sand	sand	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
giveth	giveth	vvz	gives	give	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
understand	understand	vvi	understand	understand	0
,	,	,	,	,	0
that	that	cst	that	that	0
some	some	d	some	some	0
rich	rich	j	rich	rich	0
mine	mine	png11	mine	i	0
must	must	vmb	must	must	0
needs	needs	av	needs	needs	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
mountaine	mountaine	n1	mountain	mountain	0
.	.	.	.	.	1
And	And	cc	And	and	0
because	because	c-acp	because	because	0
The	The	dt	The	the	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
Hostaqua	Hostaqua	np1	Hostaqua	Hostaqua	0
or	or	cc	or	or	0
Oustaca	Oustaca	np1	Oustaca	Oustaca	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
three	three	crd	three	three	0
or	or	cc	or	or	0
foure	foure	crd	foure	four	0
thousand	thousand	crd	thousand	thousand	0
Savages	Savages	n2-jn	Savages	savage	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
field	field	n1	field	field	0
.	.	.	.	.	1
The	The	dt	The	the	0
mountaine	mountaine	n1	mountain	mountain	0
of	of	pp-f	of	of	0
Apalatci	Apalatci	np1	Apalatci	Apalatci	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
mine	mine	n1	mine	mine	0
of	of	pp-f	of	of	0
golde	golde	n1	gold	gold	0
or	or	cc	or	or	0
rich	rich	j	rich	rich	0
coper	coper	j	coper	cope	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
mountaine	mountaine	n1	mountain	mountain	0
of	of	pp-f	of	of	0
Apalatci	Apalatci	np1	Apalatci	Apalatci	0
.	.	.	.	.	0
the	the	dt	the	the	0
mountaine	mountaine	n1	mountain	mountain	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
past	past	vvn	passed	pass	0
five	five	crd	five	five	0
or	or	cc	or	or	0
sixe	sixe	crd	sixe	six	0
dayes	dayes	ng2	days	day	0
journey	journey	n1	journey	journey	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
fort	fort	n1	fort	fort	0
,	,	,	,	,	0
lying	lying	vvg	lying	lie	0
toward	toward	p-acp	towards	towards	0
the	the	dt	the	the	0
Northwest	Northwest	av-an	Northwest	northwest	0
,	,	,	,	,	0
I	I	pns11	I	i	0
determined	determined	vvd	determined	determine	0
assoone	assoone	av	assoon	assoon	0
as	as	p-acp	as	as	0
our	our	po12	our	our	0
supply	supply	n1	supply	supply	0
should	should	vmd	should	shall	0
come	come	vvi	come	come	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
France	France	np1	France	France	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
[	[	[	[	[	0
III	III	crd	III	three	0
.	.	.	.	.	1
340.	340.	crd	340.	340.	0
]	]	]	]	]	0
remoove	remoove	vvi	remove	remove	0
our	our	po12	our	our	0
habitation	habitation	n1	habitation	habitation	0
unto	unto	p-acp	unto	unto	0
some	some	d	some	some	0
river	river	n1	river	river	0
more	more	av-dc	more	more	0
toward	toward	p-acp	towards	towards	0
the	the	dt	the	the	0
North	North	n1	North	north	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
nerer	nerer	jc	nearer	near	0
thereunto	thereunto	av	thereunto	thereunto	0
.	.	.	.	.	1
One	One	crd	One	one	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
souldiers	souldiers	n2	soldiers	soldier	0
whose	whose	rg-crq	whose	who	0
name	name	n1	name	name	0
was	was	vbds	was	be	0
Peter	Peter	np1	Peter	Peter	0
Gamby	Gamby	np1	Gamby	Gamby	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
had	had	vhd	had	have	0
Peter	Peter	np1	Peter	Peter	0
Gamby	Gamby	np1	Gamby	Gamby	0
remained	remained	vvd	remained	remain	0
a	a	dt	a	a	0
long	long	j	long	long	0
space	space	n1	space	space	0
before	before	a-acp	before	before	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
countrey	countrey	n1	country	country	0
to	to	pc-acp	to	to	0
learne	learne	vvi	learn	learn	0
the	the	dt	the	the	0
languages	languages	n2	languages	language	0
and	and	cc	and	and	0
traffique	traffique	vvi	traffic	traffic	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Indians	Indians	np1	Indians	Indians	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
last	last	ord	last	last	0
The	The	dt	The	the	0
Mlage	Mlage	n1	Mlage	mlage	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
village	village	n1	village	village	0
of	of	pp-f	of	of	0
Edelano	Edelano	np1	Edelano	Edelano	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
having	having	vhg	having	have	0
gotten	gotten	vvn	got	get	0
Edelano	Edelano	np1	Edelano	Edelano	0
.	.	.	.	.	1
Gold	Gold	n1	Gold	gold	0
W	W	j	W	wonderful	0
together	together	av	together	together	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
quantity	quantity	n1	quantity	quantity	0
of	of	pp-f	of	of	0
golde	golde	n1	gold	gold	0
and	and	cc	and	and	0
silver	silver	n1	silver	silver	0
,	,	,	,	,	0
and	and	cc	and	and	0
silver	silver	n1	silver	silver	0
.	.	.	.	.	0
purposing	purposing	vvg	purposing	purpose	0
to	to	pc-acp	to	to	0
returne	returne	vvi	return	return	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
,	,	,	,	,	0
he	he	pns31	he	he	0
prayed	prayed	vvd	prayed	pray	0
the	the	dt	the	the	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
village	village	n1	village	village	0
to	to	pc-acp	to	to	0
lend	lend	vvi	lend	lend	0
him	him	pno31	him	he	0
a	a	dt	a	a	0
canoa	canoa	n1	canoa	canoa	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
vessel	vessel	n1	vessel	vessel	0
!	!	!	!	!	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
one	one	pi	one	one	0
whole	whole	j-jn	whole	whole	0
piece	piece	n1	piece	piece	0
of	of	pp-f	of	of	0
wood	wood	n1	wood	wood	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Indians	Indians	np1	Indians	Indians	0
use	use	vvb	use	use	0
to	to	pc-acp	to	to	0
fish	fish	vvi	fish	fish	0
withal	withal	av	withal	withal	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
row	row	vvi	row	row	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
rivers	rivers	n2	rivers	river	0
)	)	)	)	)	0
which	which	r-crq	which	which	0
this	this	d	this	this	0
lord	lord	n1	lord	lord	0
of	of	pp-f	of	of	0
Edelano	Edelano	np1	Edelano	Edelano	0
granted	granted	vvd	granted	grant	0
him	him	pno31	him	he	0
.	.	.	.	.	1
6ut	6ut	n1	6ut	6ut	0
being	being	vbg	being	be	0
greedy	greedy	j	greedy	greedy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
riches	riches	n2	riches	riches	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
,	,	,	,	,	0
he	he	pns31	he	he	0
commanded	commanded	vvd	commanded	command	0
two	two	crd	two	two	0
Indians	Indians	np1	Indians	Indians	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
charged	charged	vvn	charged	charge	0
to	to	pc-acp	to	to	0
conduct	conduct	vvi	conduct	conduct	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
canoa	canoa	n1	canoa	canoa	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
murder	murder	vvi	murder	murder	0
him	him	pno31	him	he	0
&	&	cc	&	and	0
bring	bring	vvi	bring	bring	0
him	him	pno31	him	he	0
the	the	dt	the	the	0
merchandise	merchandise	n1	merchandise	merchandise	0
and	and	cc	and	and	0
the	the	dt	the	the	0
gold	gold	n1	gold	gold	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
the	the	dt	the	the	0
two	two	crd	two	two	0
traitours	traitours	n2	traitors	traitor	0
villanously	villanously	av-j	villanously	villanous	0
executed	executed	vvn	executed	execute	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
knockt	knockt	vvd	knocked	knock	0
him	him	pno31	him	he	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
head	head	n1	head	head	0
with	with	p-acp	with	with	0
