1572-87	1572-87	j	1572-87	1572-87	0
them	them	pno32	them	they	0
all	all	d	all	all	0
the	the	dt	the	the	0
Indians	Indians	np1	Indians	Indians	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
brought	brought	vvd	brought	bring	0
from	from	p-acp	from	from	0
Peru	Peru	np1	Peru	Peru	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
women	women	n2	women	woman	0
and	and	cc	and	and	0
the	the	dt	the	the	0
sicke	sicke	j	sick	sick	0
men	men	n2	men	man	0
.	.	.	.	.	1
Where-unto	Where-unto	j	Whereunto	whereunto	0
the	the	dt	the	the	0
Generali	Generali	fw-la	Generali	generali	0
Don	Don	n1	DONE	don	0
Ferdinando	Ferdinando	np1	Ferdinando	Ferdinando	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
agree	agree	vvi	agree	agree	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
knew	knew	vvd	knew	know	0
that	that	d	that	that	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
gone	gone	vvn	gone	go	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
countrey	countrey	n1	country	country	0
would	would	vmd	would	will	0
kill	kill	vvi	kill	kill	0
them	them	pno32	them	they	0
all	all	d	all	all	0
.	.	.	.	.	1
Lopez	Lopez	np1	Lopez	Lopez	0
de	de	fw-fr	de	de	0
Agira	Agira	np1	Agira	Agira	0
hearing	hearing	vvg	hearing	hear	0
this	this	d	this	this	0
,	,	,	,	,	0
and	and	cc	and	and	0
longing	longing	vvg	longing	long	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
chiefe	chiefe	j-jn	chief	chief	0
governour	governour	n1	governor	governor	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
tooke	tooke	vvd	took	take	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
30	30	crd	30	30	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
countreymen	countreymen	n2	countrymen	countryman	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Fernando	Fernando	np1	Fernando	Fernando	0
&	&	cc	&	and	0
disposition	disposition	n1	disposition	disposition	0
,	,	,	,	,	0
and	and	cc	and	and	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
sudden	sudden	j	sudden	sudden	0
slew	slew	vvd	slew	slay	0
Don	Don	n1	DONE	don	0
Fernando	Fernando	np1	Fernando	Fernando	0
,	,	,	,	,	0
Gusman	Gusman	np1	Gusman	Gusman	0
whom	whom	ro-crq	whom	who	0
not	not	xx	not	not	0
many	many	d	many	many	0
dayes	dayes	n2	days	day	0
before	before	c-acp	before	before	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
sworne	sworne	vvn	sworn	swear	0
to	to	pc-acp	to	to	0
obey	obey	vvi	obey	obey	0
:	:	:	:	:	0
8c	8c	av	8c	8c	0
slaine	slaine	vvn	slain	slay	0
.	.	.	.	.	1
245	245	crd	245	245	0
now	now	av	now	now	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
subtill	subtill	j	subtle	subtle	0
practises	practises	n2	practises	practise	0
,	,	,	,	,	0
being	being	vbg	being	be	0
withall	withall	av	withal	withal	0
eloquent	eloquent	j	eloquent	eloquent	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
talke	talke	n1	talk	talk	0
,	,	,	,	,	0
he	he	pns31	he	he	0
caused	caused	vvd	caused	cause	0
the	the	dt	the	the	0
souldiers	souldiers	n2	soldiers	soldier	0
to	to	pc-acp	to	to	0
appoint	appoint	vvi	appoint	appoint	0
himselfe	himselfe	px31	himself	himself	0
their	their	po32	their	their	0
governour	governour	n1	governor	governor	0
,	,	,	,	,	0
&	&	cc	&	and	0
made	made	vvd	made	make	0
them	them	pno32	them	they	0
beleeve	beleeve	vvi	believe	believe	0
that	that	cst	that	that	0
all	all	d	all	all	0
the	the	dt	the	the	0
cruelties	cruelties	n2	cruelties	cruelty	0
committed	committed	vvn	committed	commit	0
were	were	vbdr	were	be	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
saveguard	saveguard	n1	saveguard	saveguard	0
:	:	:	:	:	0
neither	neither	av-dx	neither	neither	0
did	did	vdd	did	do	0
the	the	dt	the	the	0
tyrannic	tyrannic	j	tyrannic	tyrannic	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
wretched	wretched	j	wretched	wretched	0
man	man	n1	man	man	0
here	here	av	here	here	0
ende	ende	n1	end	end	0
.	.	.	.	.	1
He	He	pns31	He	he	0
was	was	vbds	was	be	0
borne	borne	vvn	born	bear	0
in	in	p-acp	in	in	0
Biskay	Biskay	np1	Biskay	Biskay	0
a	a	dt	a	a	0
countrey	countrey	n1	country	country	0
neere	neere	av-j	near	near	0
unto	unto	p-acp	unto	unto	0
France	France	np1	France	France	0
,	,	,	,	,	0
wherefore	wherefore	c-crq	wherefore	wherefore	0
I	I	pns11	I	i	0
beleeve	beleeve	vvb	believe	believe	0
him	him	pno31	him	he	0
rather	rather	av-c	rather	rather	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
beene	beene	vbn	been	be	0
a	a	dt	a	a	0
Frenchman	Frenchman	np1	Frenchman	Frenchman	0
then	then	cs	then	than	0
a	a	dt	a	a	0
Spaniard	Spaniard	np1	Spaniard	Spaniard	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Spaniard	Spaniard	np1	Spaniard	Spaniard	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
A	A	dt	A	a	0
new	new	j	new	new	0
mas	mas	n1	mass	mass	0
-	-	-	-	-	0
so	so	av	so	so	0
much	much	av-d	much	much	0
crueltie	crueltie	n1	cruelty	cruelty	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
man	man	n1	man	man	0
shewed	shewed	vvd	showed	show	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
being	being	vbg	being	be	0
readie	readie	j	ready	ready	0
sacre	sacre	n1	sacre	sacre	0
’	’	’	’	’	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
his	his	po31	his	his	0
way	way	n1	way	way	0
,	,	,	,	,	0
he	he	pns31	he	he	0
determined	determined	vvd	determined	determine	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
carry	carry	vvi	carry	carry	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
any	any	d	any	any	0
gendemen	gendemen	n2	gendemen	gendeman	0
or	or	cc	or	or	0
persons	persons	n2	persons	person	0
of	of	pp-f	of	of	0
qualitie	qualitie	n1	quality	quality	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
he	he	pns31	he	he	0
slew	slew	vvd	slew	slay	0
all	all	d	all	all	0
such	such	d	such	such	0
persons	persons	n2	persons	person	0
;	;	;	;	;	0
and	and	cc	and	and	0
then	then	av	then	then	0
departing	departing	vvg	departing	depart	0
onely	onely	av-j	only	only	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
common	common	j	common	common	0
souldiers	souldiers	n2	soldiers	soldier	0
,	,	,	,	,	0
he	he	pns31	he	he	0
left	left	vvd	left	leave	0
behind	behind	p-acp	behind	behind	0
him	him	pno31	him	he	0
all	all	d	all	all	0
the	the	dt	the	the	0
Spanish	Spanish	jp	Spanish	spanish	0
women	women	n2	women	woman	0
and	and	cc	and	and	0
sicke	sicke	j	sick	sick	0
men	men	n2	men	man	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
creatures	creatures	n2	creatures	creature	0
.	.	.	.	.	1
If	If	cs	If	if	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
rehearse	rehearse	vvi	rehearse	rehearse	0
all	all	d	all	all	0
the	the	dt	the	the	0
cruell	cruell	j	cruel	cruel	0
murthers	murthers	n2	murders	murder	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
wicked	wicked	j	wicked	wicked	0
man	man	n1	man	man	0
one	one	pi	one	one	0
by	by	p-acp	by	by	0
one	one	crd	one	one	0
,	,	,	,	,	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
over	over	a-acp	over	over	0
tedious	tedious	j	tedious	tedious	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
.	.	.	.	.	1
Onely	Onely	j	Only	only	0
in	in	p-acp	in	in	0
fewe	fewe	d	few	few	0
words	words	n2	words	word	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
this	this	d	this	this	0
man	man	n1	man	man	0
proceeded	proceeded	vvd	proceeded	proceed	0
downe	downe	a-acp	down	down	0
the	the	dt	the	the	0
river	river	n1	river	river	0
,	,	,	,	,	0
having	having	vhg	having	have	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
onely	onely	av-j	only	only	0
foure	foure	crd	foure	four	0
hundred	hundred	crd	hundred	hundred	0
men	men	n2	men	man	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
before	before	c-acp	before	before	0
he	he	pns31	he	he	0
passed	passed	vvd	passed	pass	0
the	the	dt	the	the	0
[	[	[	[	[	0
III	III	crd	III	three	0
.	.	.	.	.	1
786.	786.	crd	786.	786.	0
]	]	]	]	]	0
river	river	n1	river	river	0
,	,	,	,	,	0
and	and	cc	and	and	0
was	was	vbds	was	be	0
come	come	vvn	come	come	0
to	to	p-acp	to	to	0
Margarita	Margarita	np1	Margarita	Margarita	0
,	,	,	,	,	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
no	no	dx	no	no	0
more	more	dc	more	more	0
left	left	vvn	left	leave	0
but	but	p-acp	but	but	0
two	two	crd	two	two	0
hundred	hundred	crd	hundred	hundred	0
and	and	cc	and	and	0
thirty	thirty	crd	thirty	thirty	0
men	men	n2	men	man	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
hee	hee	pns31	he	he	0
had	had	vhd	had	have	0
put	put	vvn	put	put	0
to	to	p-acp	to	to	0
death	death	n1	death	death	0
,	,	,	,	,	0
and	and	cc	and	and	0
left	left	vvd	left	leave	0
on	on	p-acp	on	on	0
shore	shore	n1	shore	shore	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
countrey	countrey	n1	country	country	0
:	:	:	:	:	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
tyranny	tyranny	n1	tyranny	tyranny	0
he	he	pns31	he	he	0
used	used	vvd	used	use	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
ever	ever	av	ever	ever	0
stood	stood	vvd	stood	stand	0
in	in	p-acp	in	in	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
life	life	n1	life	life	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
had	had	vhd	had	have	0
he	he	pns31	he	he	0
seene	seene	vvn	seen	see	0
at	at	p-acp	at	at	0
any	any	d	any	any	0
time	time	n1	time	time	0
but	but	cc-acp	but	but	0
two	two	crd	two	two	0
souldiers	souldiers	n2	soldiers	soldier	0
talking	talking	vvg	talking	talk	0
together	together	av	together	together	0
,	,	,	,	,	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
streight	streight	av-j	straight	straight	0
suspect	suspect	vvi	suspect	suspect	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
conspiring	conspiring	vvg	conspiring	conspire	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
death	death	n1	death	death	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
he	he	pns31	he	he	0
used	used	vvd	used	use	0
the	the	dt	the	the	0
practises	practises	n2	practises	practise	0
abovesaide	abovesaide	j	abovesaid	abovesaid	0
.	.	.	.	.	1
And	And	cc	And	and	0
he	he	pns31	he	he	0
never	never	av-x	never	never	0
went	went	vvd	went	go	0
any	any	d	any	any	0
way	way	n1	way	way	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
had	had	vhd	had	have	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
company	company	n1	company	company	0
thirtie	thirtie	crd	thirtie	thirty	0
Biscaines	Biscaines	npg1	Biscaines	Biscayne	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
will	will	n1	will	will	0
and	and	cc	and	and	0
minde	minde	n1	mind	mind	0
readie	readie	j	ready	ready	0
to	to	pc-acp	to	to	0
execute	execute	vvi	execute	execute	0
his	his	po31	his	his	0
cruell	cruell	j	cruel	cruel	0
purposes	purposes	n2	purposes	purpose	0
.	.	.	.	.	1
Great	Great	j	Great	great	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
As	As	p-acp	As	as	0
these	these	d	these	these	0
souldiers	souldiers	n2	soldiers	soldier	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
Captaine	Captaine	n1	Captain	captain	0
came	came	vvd	came	come	0
downe	downe	a-acp	down	down	0
gild	gild	vvi	gild	gild	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
the	the	dt	the	the	0
r	r	zz	r	r	0
[	[	[	[	[	0
verj	verj	fw-la	verj	verj	0
they	they	pns32	they	they	0
sawe	sawe	vvd	saw	see	0
many	many	d	many	many	0
Canoas	Canoas	npg1	Canoas	canoas	0
with	with	p-acp	with	with	0
golde	golde	n1	gold	gold	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
nver	nver	av	nver	nver	0
of	of	pp-f	of	of	0
Mar	Mar	np1	Mar	Mar	0
-	-	-	-	-	0
passjn	passjn	av-jn	passjn	passjn	0
„	„	„	„	„	0
too	too	av	too	too	0
an	an	dt	and	a	0
j	j	crd	j	j	0
fro	fro	av	from	fro	0
and	and	cc	and	and	0
people	people	n1	people	people	0
on	on	p-acp	on	on	0
both	both	d	both	both	0
sides	sides	n2	sides	side	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
river	river	n1	river	river	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
passage	passage	n1	passage	passage	0
many	many	d	many	many	0
times	times	n2	times	time	0
they	they	pns32	they	they	0
landed	landed	vvd	landed	land	0
,	,	,	,	,	0
and	and	cc	and	and	0
got	got	vvd	god	get	0
good	good	j	good	good	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
golde	golde	n1	gold	gold	0
and	and	cc	and	and	0
victuals	victuals	n2	victuals	victual	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
also	also	av	also	also	0
did	did	vdd	did	do	0
they	they	pns32	they	they	0
Amazmes	Amazmes	av	Amazmes	amazmes	0
finde	finde	vvi	find	find	0
that	that	cst	that	that	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
true	true	j	true	true	0
which	which	r-crq	which	which	0
Orellana	Orellana	np1	Orellana	Orellana	0
had	had	vhd	had	have	0
reported	reported	vvn	reported	report	0
,	,	,	,	,	0
namely	namely	av	namely	namely	0
^at	^at	p-acp	at	at	0
there	there	a-acp	there	there	0
were	were	vbdr	were	be	0
Amazones	Amazones	np2	Amazones	Amazon	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
women	women	n2	women	woman	0
that	that	cst	that	that	0
husband^in	husband^in	vvb	husband^in	husband^in	0
fight	fight	vvi	fight	fight	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
warres	warres	n2	wars	war	0
with	with	p-acp	with	with	0
bowes	bowes	n2	bows	bow	0
and	and	cc	and	and	0
arrowes	arrowes	n2	arrows	arrow	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
these	these	d	these	these	0
the	the	dt	the	the	0
warres	warres	n2	wars	war	0
.	.	.	.	.	0
women	women	n2	women	woman	0
fight	fight	vvb	fight	fight	0
to	to	pc-acp	to	to	0
aide	aide	vvi	aid	aid	0
their	their	po32	their	their	0
husbands	husbands	n2	husbands	husband	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
-	-	-	-	-	0
246	246	crd	246	246	0
selves	selves	n2	selves	self	0
alone	alone	av-j	alone	alone	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
companie	companie	n1	company	company	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Orellana	Orellana	np1	Orellana	Orellana	0
reported	reported	vvn	reported	report	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
were	were	vbdr	were	be	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
women	women	n2	women	woman	0
upon	upon	p-acp	upon	upon	0
divers	divers	j	diverse	diverse	0
partes	partes	n2	parts	part	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
river	river	n1	river	river	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
seeing	seeing	vvg	seeing	see	0
the	the	dt	the	the	0
Spaniardes	Spaniardes	np2	Spaniardes	Spaniard	0
fighting	fighting	vvg	fighting	fight	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
husbandes	husbandes	n2	husbands	husband	0
came	came	vvd	came	come	0
in	in	p-acp	in	in	0
to	to	pc-acp	to	to	0
succour	succour	vvi	succour	succour	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
shewed	shewed	vvd	showed	show	0
themselves	themselves	px32	themselves	themselves	0
more	more	av-dc	more	more	0
valiant	valiant	j	valiant	valiant	0
then	then	cs	then	than	0
their	their	po32	their	their	0
husbandes	husbandes	n2	husbands	husband	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
cause	cause	n1	cause	cause	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
named	named	vvn	nam	name	0
,	,	,	,	,	0
The	The	dt	The	the	0
river	river	n1	river	river	0
of	of	pp-f	of	of	0
Amazones	Amazones	np1	Amazones	Amazones	0
.	.	.	.	.	1
The	The	dt	The	the	0
Spaniardes	Spaniardes	np2	Spaniardes	Spaniard	0
intent	intent	n1	intent	intent	0
was	was	vbds	was	be	0
onely	onely	av-j	only	only	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
downe	downe	a-acp	down	down	0
the	the	dt	the	the	0
river	river	n1	river	river	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
sought	sought	vvd	sought	seek	0
they	they	pns32	they	they	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
to	to	pc-acp	to	to	0
discover	discover	vvi	discover	discover	0
the	the	dt	the	the	0
Inland	Inland	n1	Inland	inland	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
they	they	pns32	they	they	0
tooke	tooke	vvd	took	take	0
good	good	j	good	good	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
golde	golde	n1	gold	gold	0
,	,	,	,	,	0
putting	putting	vvg	putting	put	0
it	it	pn31	it	it	0
into	into	p-acp	into	into	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Pinnesses	Pinnesses	n2	Pinnaces	pinnace	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
Lopez	Lopez	np1	Lopez	Lopez	0
de	de	fw-fr	de	de	0
Agira	Agira	np1	Agira	Agira	0
himselfe	himselfe	px31	himself	himself	0
was	was	vbds	was	be	0
embarked	embarked	vvn	embarked	embark	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
Pinnesse	Pinnesse	n1	Pinnace	pinnace	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
mouth	mouth	n1	mouth	mouth	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
river	river	n1	river	river	0
was	was	vbds	was	be	0
cast	cast	vvn	cast	cast	0
away	away	av	away	away	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
he	he	pns31	he	he	0
himselfe	himselfe	px31	himself	himself	0
escaped	escaped	vvd	escaped	escape	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
as	as	a-acp	as	as	0
yet	yet	av	yet	yet	0
fulfilled	fulfilled	vvn	fulfilled	fulfil	0
his	his	po31	his	his	0
bloodie	bloodie	j	bloody	bloody	0
minde	minde	n1	mind	mind	0
.	.	.	.	.	1
And	And	cc	And	and	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
come	come	vvn	come	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Ilande	Ilande	n1	Island	island	0
of	of	pp-f	of	of	0
Margarita	Margarita	np1	Margarita	Margarita	0
,	,	,	,	,	0
the	the	dt	the	the	0
Governour	Governour	n1	Governor	governor	0
thereof	thereof	av	thereof	thereof	0
supposing	supposing	vvg	supposing	suppose	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
beene	beene	vbn	been	be	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
kings	kings	n2	kings	king	0
loyall	loyall	j	loyal	loyal	0
captaines	captaines	n2	captains	captain	0
,	,	,	,	,	0
received	received	vvd	received	receive	0
him	him	pno31	him	he	0
with	with	p-acp	with	with	0
pinnesses	pinnesses	n2	pinnaces	pinnace	0
,	,	,	,	,	0
and	and	cc	and	and	0
brought	brought	vvd	brought	bring	0
good	good	j	good	good	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
victuals	victuals	n2	victuals	victual	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
he	he	pns31	he	he	0
putting	putting	vvg	putting	put	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
Governour	Governour	n1	Governor	governor	0
immediatly	immediatly	av-j	immediately	immediate	0
to	to	p-acp	to	to	0
death	death	n1	death	death	0
,	,	,	,	,	0
landed	landed	vvn	landed	land	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Hand	Hand	n1	Hand	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
tooke	tooke	vvd	took	take	0
it	it	pn31	it	it	0
and	and	cc	and	and	0
two	two	crd	two	two	0
shippes	shippes	n2	ships	ship	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
and	and	cc	and	and	0
constrained	constrained	vvn	constrained	constrain	0
likewise	likewise	av	likewise	likewise	0
an	an	dt	and	a	0
hundred	hundred	crd	hundred	hundred	0
and	and	cc	and	and	0
fiftie	fiftie	crd	fiftie	fifty	0
men	men	n2	men	man	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
Good	Good	j	Good	good	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
golde	golde	n1	gold	gold	0
.	.	.	.	.	1
Lopez	Lopez	np1	Lopez	Lopez	0
de	de	fw-fr	de	de	0
Agira	Agira	np1	Agira	Agira	0
arriveth	arriveth	vvz	arriveth	arrive	0
at	at	p-acp	at	at	0
Margarita	Margarita	np1	Margarita	Margarita	0
1568.	1568.	crd	1568.	1568.	0
there	there	a-acp	there	there	0
found	found	vvd	found	find	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
,	,	,	,	,	0
besides	besides	p-acp	beside	beside	0
others	others	n2-jn	others	other	0
that	that	cst	that	that	0
went	went	vvd	went	go	0
voluntarily	voluntarily	av-jn	voluntarily	voluntary	0
,	,	,	,	,	0
carrying	carrying	vvg	carrying	carry	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
good	good	j	good	good	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
victuales	victuales	fw-la	victuales	victuales	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
horses	horses	n2	horses	horse	0
also	also	av	also	also	0
.	.	.	.	.	1
And	And	cc	And	and	0
then	then	av	then	then	0
he	he	pns31	he	he	0
returned	returned	vvd	returned	return	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
land	land	n1	land	land	0
,	,	,	,	,	0
saying	saying	vvg	saying	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
small	small	j	small	small	0
forces	forces	n2	forces	force	0
hee	hee	pns31	he	he	0
would	would	vmd	would	will	0
subdue	subdue	vvi	subdue	subdue	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Indias	Indias	npg1	Indias	India	0
:	:	:	:	:	0
imagining	imagining	vvg	imagining	imagine	0
belike	belike	av	belike	belike	0
that	that	cst	that	that	0
all	all	d	all	all	0
the	the	dt	the	the	0
olde	olde	j	old	old	0
souldiers	souldiers	n2	soldiers	soldier	0
and	and	cc	and	and	0
poore	poore	j	poor	poor	0
people	people	n1	people	people	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
first	first	ord	first	first	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
would	would	vmd	would	will	0
turne	turne	vvi	turn	turn	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
side	side	n1	side	side	0
and	and	cc	and	and	0
take	take	vvi	take	take	0
his	his	po31	his	his	0
part	part	n1	part	part	0
.	.	.	.	.	1
Howbeit	Howbeit	a-acp	Howbeit	howbeit	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
foulely	foulely	av-j	foully	foul	0
deceived	deceived	vvn	deceived	deceive	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
before	before	c-acp	before	before	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
marched	marched	vvn	marched	march	0
two	two	crd	two	two	0
dayes	dayes	ng2	days	day	0
