372	372	crd	372	372	0
,	,	,	,	,	0
knowing	knowing	vvg	knowing	know	0
the	the	dt	the	the	0
vertue	vertue	n1	virtue	virtue	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
stones	stones	n2	stones	stone	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
practise	practise	vvi	practise	practise	0
against	against	p-acp	against	against	0
them	them	pno32	them	they	0
:	:	:	:	:	0
namely	namely	av	namely	namely	0
,	,	,	,	,	0
they	they	pns32	they	they	0
provide	provide	vvb	provide	provide	0
themselves	themselves	px32	themselves	themselves	0
armour	armour	n1	armour	armour	0
of	of	pp-f	of	of	0
yron	yron	n1	iron	iron	0
or	or	cc	or	or	0
steele	steele	n1	steel	steel	0
against	against	p-acp	against	against	0
their	their	po32	their	their	0
arrowes	arrowes	n2	arrows	arrow	0
,	,	,	,	,	0
8c	8c	j	8c	8c	0
weapons	weapons	n2	weapons	weapon	0
also	also	av	also	also	0
poisoned	poisoned	vvn	poisoned	poison	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
poyson	poyson	n1	poison	poison	0
of	of	pp-f	of	of	0
trees	trees	n2	trees	tree	0
,	,	,	,	,	0
8c	8c	av	8c	8c	0
they	they	pns32	they	they	0
carry	carry	vvb	carry	carry	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
hands	hands	n2	hands	hand	0
wooden	wooden	j	wooden	wooden	0
stakes	stakes	n2	stakes	stake	0
most	most	av-ds	most	most	0
sharpe	sharpe	j	sharp	sharp	0
8c	8c	n1	8c	8c	0
hard-pointed	hard-pointed	j	hard-pointed	hard-pointed	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
yron	yron	n1	iron	iron	0
:	:	:	:	:	0
likewise	likewise	av	likewise	likewise	0
they	they	pns32	they	they	0
shoot	shoot	vvb	shoot	shoot	0
arrowes	arrowes	n2	arrows	arrow	0
without	without	p-acp	without	without	0
yron	yron	n1	iron	iron	0
heads	heads	n2	heads	head	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
they	they	pns32	they	they	0
confound	confound	vvb	confound	confound	0
8c	8c	n1	8c	8c	0
slay	slay	vvi	slay	slay	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
un	un	fw-it	un	un	0
-	-	-	-	-	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
418	418	crd	418	418	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
1330armed	1330armed	vvn-u	1330armed	1330arm	0
foes	foes	n2	foes	foe	0
trusting	trusting	vvg	trusting	trust	0
too	too	av	too	too	0
securely	securely	av-j	securely	secure	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
vertue	vertue	n1	virtue	virtue	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
stones	stones	n2	stones	stone	0
.	.	.	.	.	1
Also	Also	zz	Also	also	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
foresayd	foresayd	j-vvn	foresaid	foresay	0
canes	canes	n2	canes	cane	0
called	called	vvn	called	call	0
Cassan	Cassan	np1	Cassan	Cassan	0
they	they	pns32	they	they	0
make	make	vvb	make	make	0
sayles	sayles	n2	sails	sail	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
and	and	cc	and	and	0
litle	litle	j	little	little	0
houses	houses	n2	houses	house	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
made	made	vvn	made	make	0
other	other	j-jn	other	other	0
necessaries	necessaries	n2-j	necessaries	necessary	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
thence	thence	av	thence	thence	0
after	after	p-acp	after	after	0
many	many	d	many	many	0
dayes	dayes	ng2	days	day	0
travel	travel	n1	travel	travel	0
!	!	!	!	!	0
,	,	,	,	,	0
°freedes-I	°freedes-I	j	°freedes-I	°freedes-i	0
arrived	arrived	vvn	arrived	arrive	0
at	at	p-acp	at	at	0
another	another	j-jn	another	another	0
kingdome	kingdome	n1	kingdom	kingdom	0
called	called	vvn	called	call	0
Campa	Campa	np1	Campa	Campa	0
,	,	,	,	,	0
a	a	dt	a	a	0
most	most	ds	most	most	0
Campa	Campa	np1	Campa	Campa	0
.	.	.	.	.	0
beautiful	beautiful	j	beautiful	beautiful	0
and	and	cc	and	and	0
rich	rich	j	rich	rich	0
countrey	countrey	n1	country	country	0
,	,	,	,	,	0
&	&	cc	&	and	0
abounding	abounding	vvg	abounding	abound	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
victuals	victuals	n2	victuals	victual	0
:	:	:	:	:	0
the	the	dt	the	the	0
king	king	n1	king	king	0
wherof	wherof	c-crq	whereof	whereof	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
my	my	po11	my	my	0
being	being	vbg	being	be	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
had	had	vhd	had	have	0
so	so	av	so	so	0
many	many	d	many	many	0
wives	wives	n2	wives	wife	0
&	&	cc	&	and	0
concubines	concubines	n2	concubines	concubine	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
300	300	crd	300	300	0
sonnes	sonnes	n2	sons	son	0
&	&	cc	&	and	0
daughters	daughters	n2	daughters	daughter	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
.	.	.	.	.	1
This	This	d	This	this	0
king	king	n1	king	king	0
hath	hath	vhz	hath	have	0
10004	10004	crd	10004	10004	0
tame	tame	j	tame	tame	0
Elephants	Elephants	n2	Elephants	elephant	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
kept	kept	vvn	kept	keep	0
even	even	av	even	even	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
keepe	keepe	vvb	keep	keep	0
droves	droves	n2	droves	drove	0
of	of	pp-f	of	of	0
oxen	oxen	n2	oxen	ox	0
,	,	,	,	,	0
or	or	cc	or	or	0
flocks	flocks	n2	flocks	flock	0
of	of	pp-f	of	of	0
sheepe	sheepe	n1	sheep	sheep	0
in	in	p-acp	in	in	0
pasture	pasture	n1	pasture	pasture	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Of	Of	pp-f	Of	of	0
the	the	dt	the	the	0
abundance	abundance	n1	abundance	abundance	0
of	of	pp-f	of	of	0
fishes	fishes	n2	fish	fish	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
cast	cast	vvb	cast	cast	0
themselves	themselves	px32	themselves	themselves	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
shore	shore	n1	shore	shore	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
IN	IN	p-acp	IN	in	0
this	this	d	this	this	0
countrey	countrey	n1	country	country	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
one	one	pi	one	one	0
strange	strange	j	strange	strange	0
thing	thing	n1	thing	thing	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
observed	observed	vvn	observed	observe	0
,	,	,	,	,	0
yc	yc	dt	the	the	0
every	every	d	every	every	0
several	several	j	several	several	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
fishes	fishes	n2	fish	fish	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
seas	seas	n2	seas	sea	0
come	come	vvb	come	come	0
swimming	swimming	vvg	swimming	swim	0
towards	towards	p-acp	towards	towards	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
countrey	countrey	n1	country	country	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
abundance	abundance	n1	abundance	abundance	0
,	,	,	,	,	0
that	that	cst	that	that	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
great	great	j	great	great	0
distance	distance	n1	distance	distance	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
,	,	,	,	,	0
nothing	nothing	pix	nothing	nothing	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
seene	seene	vvn	seen	see	0
but	but	p-acp	but	but	0
ye	ye	pn22	you	you	0
backs	backs	n2	backs	back	0
of	of	pp-f	of	of	0
fishes	fishes	n2	fish	fish	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
casting	casting	vvg	casting	cast	0
themselves	themselves	px32	themselves	themselves	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
shore	shore	n1	shore	shore	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
come	come	vvb	come	come	0
neere	neere	av-j	near	near	0
unto	unto	p-acp	unto	unto	0
it	it	pn31	it	it	0
,	,	,	,	,	0
do	do	vdb	do	do	0
suffer	suffer	vvi	suffer	suffer	0
men	men	n2	men	man	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
space	space	n1	space	space	0
of	of	pp-f	of	of	0
3.	3.	crd	3.	3.	0
daies	daies	n2	days	day	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
&	&	cc	&	and	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
as	as	p-acp	as	as	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
please	please	vvb	please	please	0
,	,	,	,	,	0
&	&	cc	&	and	0
then	then	av	then	then	0
they	they	pns32	they	they	0
returne	returne	vvb	return	return	0
againe	againe	av	again	again	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
.	.	.	.	.	1
After	After	p-acp	After	after	0
that	that	d	that	that	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
fishes	fishes	n2	fish	fish	0
comes	comes	vvz	comes	come	0
another	another	j-jn	another	another	0
kind	kind	n1	kind	kind	0
,	,	,	,	,	0
offering	offering	vvg	offering	offer	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
same	same	d	same	same	0
maner	maner	n1	manner	manner	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
like	like	j	like	like	0
sort	sort	n1	sort	sort	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
kinds	kinds	n2	kinds	kind	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
:	:	:	:	:	0
notwithstanding	notwithstanding	a-acp	notwithstanding	notwithstanding	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
this	this	d	this	this	0
but	but	p-acp	but	but	0
once	once	a-acp	once	once	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
yere	yere	n1	year	year	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
demaunded	demaunded	vvd	demanded	demand	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
,	,	,	,	,	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
what	what	r-crq	what	what	0
meanes	meanes	vvz	means	mean	0
this	this	d	this	this	0
strange	strange	j	strange	strange	0
accident	accident	n1	accident	accident	0
could	could	vmd	could	can	0
come	come	vvi	come	come	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
?	?	?	?	?	1
They	They	pns32	They	they	0
answered	answered	vvd	answered	answer	0
,	,	,	,	,	0
that	that	cst	that	that	0
fishes	fishes	n2	fish	fish	0
were	were	vbdr	were	be	0
taught	taught	vvn	taught	teach	0
,	,	,	,	,	0
even	even	av	even	even	0
by	by	p-acp	by	by	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
&	&	cc	&	and	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
homage	homage	n1	homage	homage	0
unto	unto	p-acp	unto	unto	0
their	their	po32	their	their	0
,	,	,	,	,	0
Emperour	Emperour	n1	Emperor	emperor	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
be	be	vbi	be	be	0
Tortoises	Tortoises	n2	Tortoises	tortoise	0
also	also	av	also	also	0
as	as	p-acp	as	as	0
bigge	bigge	j	big	big	0
as	as	c-acp	as	as	0
an	an	dt	and	a	0
oven	oven	n1	oven	oven	0
.	.	.	.	.	1
Many	Many	av-d	Many	many	0
other	other	j-jn	other	other	0
T'artojses	T'artojses	n2	T'artojses	t'artojse	0
.	.	.	.	.	0
things	things	n2	things	thing	0
I	I	pns11	I	i	0
saw	saw	vvd	saw	see	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
incredible	incredible	j	incredible	incredible	0
,	,	,	,	,	0
unlesse	unlesse	cs	unless	unless	0
a	a	dt	a	a	0
man	man	n1	man	man	0
should	should	vmd	should	shall	0
I-11	I-11	j	I-11	i-11	0
'	'	'	'	'	0
b	b	sy	b	b	0
see	see	vvb	see	see	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
own	own	d	own	own	0
eies	eies	n2	eyes	eye	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
this	this	d	this	this	0
country	country	n1	country	country	0
also	also	av	also	also	0
dead	dead	j	dead	dead	0
men	men	n2	men	man	0
are	are	vbr	are	be	0
burned	burned	vvn	burned	burn	0
,	,	,	,	,	0
&	&	cc	&	and	0
their	their	po32	their	their	0
wives	wives	n2	wives	wife	0
are	are	vbr	are	be	0
burned	burned	vvn	burned	burn	0
alive	alive	j	alive	alive	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
city	city	n1	city	city	0
of	of	pp-f	of	of	0
Polumbrum	Polumbrum	n1	Polumbrum	polumbrum	0
above	above	a-acp	above	above	0
mentioned	mentioned	vvn	mentioned	mention	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
country	country	n1	country	country	0
say	say	vvb	say	say	0
that	that	cst	that	that	0
she	she	pns31	she	she	0
goeth	goeth	vvz	goes	go	0
to	to	pc-acp	to	to	0
accompany	accompany	vvi	accompany	accompany	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
another	another	j-jn	another	another	0
world	world	n1	world	world	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
should	should	vmd	should	shall	0
take	take	vvi	take	take	0
none	none	pi	none	none	0
other	other	j-jn	other	other	0
wife	wife	n1	wife	wife	0
in	in	p-acp	in	in	0
manage	manage	n1	manage	manage	0
.	.	.	.	.	1
Moreover	Moreover	np1	Moreover	Moreover	0
I	I	pns11	I	i	0
traveled	traveled	vvd	traveled	travel	0
on	on	p-acp	on	on	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
419	419	crd	419	419	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
further	further	av-jc	further	further	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
ocean-sea	ocean-sea	n1	ocean-sea	ocean-sea	0
towards	towards	p-acp	towards	towards	0
the	the	dt	the	the	0
south	south	n1	south	south	0
,	,	,	,	,	0
passed	passed	vvn	passed	pass	0
through	through	p-acp	through	through	0
many	many	d	many	many	0
countries	countries	n2	countries	country	0
and	and	cc	and	and	0
islands	islands	n2	islands	island	0
,	,	,	,	,	0
wherot	wherot	vvd	wherot	wherot	0
one	one	pi	one	one	0
is	is	vbz	is	be	0
called	called	vvn	called	call	0
Moumoran	Moumoran	np1	Moumoran	Moumoran	0
,	,	,	,	,	0
&	&	cc	&	and	0
it	it	pn31	it	it	0
containeth	containeth	vvz	containeth	contain	0
in	in	p-acp	in	in	0
compasse	compasse	n1	compass	compass	0
ii	ii	crd	ii	two	0
.	.	.	.	.	1
M.	M.	n1	M.	m.	0
miles	miles	n2	miles	mile	0
,	,	,	,	,	0
wherin	wherin	c-crq	wherein	wherein	0
men	men	n2	men	man	0
&	&	cc	&	and	0
women	women	n2	women	woman	0
have	have	vhb	have	have	0
dogs	dogs	n2	dogs	dog	0
faces	faces	n2	faces	face	0
,	,	,	,	,	0
and	and	cc	and	and	0
worship	worship	vvb	worship	worship	0
an	an	dt	and	a	0
oxe	oxe	n1	ox	ox	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
god	god	n1	god	god	0
:	:	:	:	:	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
every	every	d	every	every	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
cary	cary	vvi	carry	carry	0
the	the	dt	the	the	0
image	image	n1	image	image	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
oxe	oxe	n1	ox	ox	0
of	of	pp-f	of	of	0
gold	gold	n1	gold	gold	0
or	or	cc	or	or	0
silver	silver	n1	silver	silver	0
upon	upon	p-acp	upon	upon	0
their	their	po32	their	their	0
foreheads	foreheads	n2	foreheads	forehead	0
.	.	.	.	.	1
The	The	dt	The	the	0
men	men	n2	men	man	0
and	and	cc	and	and	0
the	the	dt	the	the	0
women	women	n2	women	woman	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
country	country	n1	country	country	0
go	go	vvi	go	go	0
all	all	d	all	all	0
naked	naked	j	naked	naked	0
,	,	,	,	,	0
saving	saving	vvg	saving	save	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
hang	hang	vvb	hang	hang	0
a	a	dt	a	a	0
linen	linen	n1	linen	linen	0
cloth	cloth	n1	cloth	cloth	0
before	before	p-acp	before	before	0
their	their	po32	their	their	0
privities	privities	n2	privities	privity	0
.	.	.	.	.	1
The	The	dt	The	the	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
country	country	n1	country	country	0
are	are	vbr	are	be	0
very	very	av	very	very	0
tall	tall	j	tall	tall	0
and	and	cc	and	and	0
mighty	mighty	j	mighty	mighty	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
goe	goe	vvb	go	go	0
naked	naked	j	naked	naked	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
battell	battell	n1	battle	battle	0
,	,	,	,	,	0
they	they	pns32	they	they	0
cary	cary	vvb	carry	carry	0
yron	yron	n1	iron	iron	0
or	or	cc	or	or	0
steele-targets	steele-targets	n2	steel-targets	steel-target	0
before	before	p-acp	before	before	0
them	them	pno32	them	they	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
do	do	vdb	do	do	0
cover	cover	vvi	cover	cover	0
and	and	cc	and	and	0
defend	defend	vvi	defend	defend	0
their	their	po32	their	their	0
bodies	bodies	n2	bodies	body	0
from	from	p-acp	from	from	0
top	top	n1	top	top	0
to	to	p-acp	to	to	0
toe	toe	n1	toe	toe	0
:	:	:	:	:	0
and	and	cc	and	and	0
whomsoever	whomsoever	ro-crq	whomsoever	whosoever	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
foes	foes	n2	foes	foe	0
they	they	pns32	they	they	0
take	take	vvb	take	take	0
in	in	p-acp	in	in	0
battel	battel	n1	battle	battle	0
not	not	xx	not	not	0
being	being	vbg	being	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
ransom	ransom	vvi	ransom	ransom	0
him-selfe	him-selfe	px31	himself	himself	0
for	for	p-acp	for	for	0
money	money	n1	money	money	0
,	,	,	,	,	0
they	they	pns32	they	they	0
presently	presently	av-j	presently	present	0
devoure	devoure	vvi	devour	devour	0
him	him	pno31	him	he	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
redeeme	redeeme	vvi	redeem	redeem	0
himselfe	himselfe	px31	himself	himself	0
for	for	p-acp	for	for	0
money	money	n1	money	money	0
,	,	,	,	,	0
they	they	pns32	they	they	0
let	let	vvb	let	let	0
him	him	pno31	him	he	0
go	go	vvi	go	go	0
free	free	j	free	free	0
.	.	.	.	.	1
Their	Their	po32	Their	their	0
king	king	n1	king	king	0
weareth	weareth	vvz	weareth	wear	0
about	about	p-acp	about	about	0
his	his	po31	his	his	0
necke	necke	n1	neck	neck	0
300.	300.	crd	300.	300.	0
great	great	j	great	great	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
beautifull	beautifull	j	beautiful	beautiful	0
unions	unions	n2	unions	union	0
,	,	,	,	,	0
and	and	cc	and	and	0
saith	saith	vvz	says	say	0
every	every	d	every	every	0
day	day	n1	day	day	0
300.	300.	crd	300.	300.	0
prayers	prayers	n2	prayers	prayer	0
unto	unto	p-acp	unto	unto	0
his	his	po31	his	his	0
god	god	n1	god	god	0
.	.	.	.	.	1
He	He	pns31	He	he	0
weareth	weareth	vvz	weareth	wear	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
finger	finger	n1	finger	finger	0
also	also	av	also	also	0
a	a	dt	a	a	0
stone	stone	n1	stone	stone	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
span	span	n1	span	span	0
long	long	av-j	long	long	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
seemeth	seemeth	vvz	seems	seem	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
flame	flame	n1	flame	flame	0
of	of	pp-f	of	of	0
fire	fire	n1	fire	fire	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
weareth	weareth	vvz	weareth	wear	0
it	it	pn31	it	it	0
,	,	,	,	,	0
no	no	dx	no	no	0
man	man	n1	man	man	0
dare	dare	vvb	dare	dare	0
once	once	a-acp	once	once	0
approch	approch	n1	approach	approach	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
:	:	:	:	:	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
say	say	vvb	say	say	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
any	any	d	any	any	0
stone	stone	n1	stone	stone	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
world	world	n1	world	world	0
of	of	pp-f	of	of	0
more	more	dc	more	more	0
value	value	n1	valve	value	0
then	then	cs	then	than	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
could	could	vmd	could	can	0
at	at	p-acp	at	at	0
any	any	d	any	any	0
time	time	n1	time	time	0
the	the	dt	the	the	0
great	great	j	great	great	0
Tartarian	Tartarian	jp	Tartarian	tartarian	0
Emperour	Emperour	n1	Emperor	emperor	0
of	of	pp-f	of	of	0
Katay	Katay	n1	Katay	katay	0
either	either	av-d	either	either	0
by	by	p-acp	by	by	0
force	force	n1	force	force	0
,	,	,	,	,	0
money	money	n1	money	money	0
,	,	,	,	,	0
or	or	cc	or	or	0
policie	policie	n1	policy	policy	0
obtaine	obtaine	vvi	obtain	obtain	0
it	it	pn31	it	it	0
at	at	p-acp	at	at	0
his	his	po31	his	his	0
hands	hands	n2	hands	hand	0
:	:	:	:	:	0
notwithstanding	notwithstanding	c-acp	notwithstanding	notwithstanding	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
done	done	vdn	done	do	0
the	the	dt	the	the	0
utmost	utmost	j	utmost	utmost	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
indevour	indevour	n1	endeavour	endeavour	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
purpose	purpose	n1	purpose	purpose	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Of	Of	pp-f	Of	of	0
the	the	dt	the	the	0
island	island	n1	island	island	0
of	of	pp-f	of	of	0
Sylan	Sylan	np1	Sylan	Sylan	0
:	:	:	:	:	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
mountaine	mountaine	n1	mountain	mountain	0
where	where	c-crq	where	where	0
Adam	Adam	np1	Adam	Adam	0
mourned	mourned	vvd	mourned	mourn	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
sonne	sonne	n1	son	son	0
Abel	Abel	np1	Abel	Abel	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
1	1	crd	1	1	0
Passed	Passed	vvn	Passed	pass	0
also	also	av	also	also	0
by	by	p-acp	by	by	0
another	another	j-jn	another	another	0
island	island	n1	island	island	0
called	called	vvn	called	call	0
Sylan	Sylan	np1	Sylan	Sylan	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
conteineth	conteineth	vvz	containeth	contain	0
in	in	p-acp	in	in	0
compasse	compasse	n1	compass	compass	0
above	above	p-acp	above	above	0
ii	ii	crd	ii	two	0
.	.	.	.	.	1
M.	M.	n1	M.	m.	0
miles	miles	n2	miles	mile	0
:	:	:	:	:	0
wherin	wherin	c-crq	wherein	wherein	0
are	are	vbr	are	be	0
an	an	dt	and	a	0
infinit	infinit	j	infinite	infinite	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
serpents	serpents	n2	serpents	serpent	0
,	,	,	,	,	0
&	&	cc	&	and	0
great	great	j	great	great	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
lions	lions	n2	lions	lion	0
,	,	,	,	,	0
beares	beares	n2	bears	bear	0
,	,	,	,	,	0
&	&	cc	&	and	0
al	al	d	all	all	0
kinds	kinds	n2	kinds	kind	0
of	of	pp-f	of	of	0
ravening	ravening	j-vvg	ravening	raven	0
&	&	cc	&	and	0
wild	wild	j	wild	wild	0
beasts	beasts	n2	beasts	beast	0
,	,	,	,	,	0
and	and	cc	and	and	0
especially	especially	av-j	especially	especial	0
of	of	pp-f	of	of	0
elephants	elephants	n2	elephants	elephant	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
country	country	n1	country	country	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
huge	huge	j	huge	huge	0
mountaine	mountaine	n1	mountain	mountain	0
,	,	,	,	,	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
the	the	dt	the	the	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
region	region	n1	region	region	0
do	do	vdb	do	do	0
report	report	vvi	report	report	0
that	that	cst	that	that	0
Adam	Adam	np1	Adam	Adam	0
mourned	mourned	vvd	mourned	mourn	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
son	son	n1	son	son	0
Abel	Abel	np1	Abel	Abel	0
ye	ye	pn22	you	you	0
space	space	n1	space	space	0
of	of	pp-f	of	of	0
